facility_id,URL,slug,corp_type
475029,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=475029,475029,Non profit - Corporation
475030,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=475030,475030,For profit - Partnership
475032,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=475032,475032,Government - State
475033,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=475033,475033,For profit - Corporation
475037,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=475037,475037,For profit - Corporation
475039,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=475039,475039,For profit - Corporation
475040,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=475040,475040,For profit - Corporation
475042,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=475042,475042,For profit - Partnership
475043,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=475043,475043,Non profit - Corporation
475044,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=475044,475044,For profit - Corporation
475045,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=475045,475045,Non profit - Corporation
475046,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=475046,475046,For profit - Corporation
475047,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=475047,475047,For profit - Corporation
475048,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=475048,475048,Non profit - Other
475049,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=475049,475049,For profit - Corporation
475050,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=475050,475050,Non profit - Corporation
475052,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=475052,475052,Non profit - Corporation
475053,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=475053,475053,Non profit - Corporation
475055,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=475055,475055,For profit - Individual
475057,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=475057,475057,Non profit - Corporation
475058,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=475058,475058,Non profit - Corporation
495002,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495002,495002,For profit - Corporation
495011,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495011,495011,For profit - Corporation
495013,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495013,495013,Non profit - Corporation
495015,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495015,495015,Non profit - Corporation
495019,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495019,495019,For profit - Corporation
495034,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495034,495034,Non profit - Corporation
495038,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495038,495038,For profit - Partnership
495045,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495045,495045,Non profit - Corporation
495046,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495046,495046,Non profit - Corporation
495057,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495057,495057,Non profit - Corporation
495068,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495068,495068,For profit - Corporation
495071,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495071,495071,For profit - Corporation
495077,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495077,495077,Non profit - Corporation
495079,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495079,495079,Government - County
495085,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495085,495085,For profit - Partnership
495086,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495086,495086,For profit - Corporation
495087,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495087,495087,For profit - Corporation
495092,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495092,495092,Non profit - Corporation
495093,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495093,495093,For profit - Corporation
495096,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495096,495096,Non profit - Corporation
495097,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495097,495097,For profit - Partnership
495099,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495099,495099,For profit - Corporation
495102,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495102,495102,For profit - Corporation
495105,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495105,495105,For profit - Corporation
495107,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495107,495107,For profit - Corporation
495108,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495108,495108,For profit - Partnership
495109,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495109,495109,For profit - Corporation
495112,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495112,495112,Non profit - Corporation
495113,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495113,495113,Government - State
495114,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495114,495114,For profit - Individual
495115,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495115,495115,For profit - Limited Liability company
495117,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495117,495117,For profit - Corporation
495118,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495118,495118,For profit - Corporation
495120,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495120,495120,Non profit - Church related
495121,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495121,495121,For profit - Partnership
495123,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495123,495123,For profit - Corporation
495126,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495126,495126,For profit - Corporation
495127,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495127,495127,Non profit - Corporation
495131,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495131,495131,For profit - Corporation
495133,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495133,495133,For profit - Corporation
495134,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495134,495134,For profit - Corporation
495135,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495135,495135,For profit - Corporation
495139,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495139,495139,For profit - Partnership
495140,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495140,495140,For profit - Partnership
495141,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495141,495141,For profit - Corporation
495142,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495142,495142,For profit - Corporation
495143,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495143,495143,For profit - Partnership
495144,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495144,495144,For profit - Corporation
495146,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495146,495146,For profit - Corporation
495147,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495147,495147,For profit - Corporation
495149,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495149,495149,For profit - Corporation
495150,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495150,495150,For profit - Corporation
495151,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495151,495151,For profit - Individual
495152,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495152,495152,For profit - Corporation
495153,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495153,495153,For profit - Corporation
495155,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495155,495155,For profit - Corporation
495156,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495156,495156,For profit - Corporation
495157,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495157,495157,For profit - Corporation
495160,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495160,495160,Non profit - Church related
495165,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495165,495165,Non profit - Corporation
495166,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495166,495166,For profit - Corporation
495167,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495167,495167,For profit - Corporation
495168,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495168,495168,For profit - Corporation
495171,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495171,495171,Non profit - Corporation
495173,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495173,495173,Non profit - Corporation
495174,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495174,495174,For profit - Corporation
495177,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495177,495177,Non profit - Corporation
495178,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495178,495178,For profit - Partnership
495179,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495179,495179,For profit - Partnership
495181,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495181,495181,For profit - Corporation
495183,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495183,495183,Non profit - Other
495184,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495184,495184,Non profit - Corporation
495185,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495185,495185,For profit - Partnership
495186,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495186,495186,Non profit - Other
495187,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495187,495187,For profit - Corporation
495188,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495188,495188,For profit - Partnership
495189,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495189,495189,For profit - Corporation
495190,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495190,495190,For profit - Corporation
495191,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495191,495191,For profit - Corporation
495192,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495192,495192,For profit - Corporation
495193,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495193,495193,For profit - Corporation
495194,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495194,495194,For profit - Corporation
495196,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495196,495196,For profit - Corporation
495197,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495197,495197,For profit - Corporation
495199,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495199,495199,For profit - Corporation
495200,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495200,495200,For profit - Corporation
495201,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495201,495201,Non profit - Corporation
495202,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495202,495202,For profit - Corporation
495203,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495203,495203,For profit - Corporation
495204,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495204,495204,Non profit - Corporation
495205,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495205,495205,For profit - Corporation
495206,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495206,495206,Non profit - Church related
495207,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495207,495207,For profit - Partnership
495209,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495209,495209,For profit - Corporation
495210,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495210,495210,For profit - Partnership
495211,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495211,495211,For profit - Corporation
495213,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495213,495213,For profit - Partnership
495214,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495214,495214,Non profit - Corporation
495215,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495215,495215,Non profit - Corporation
495216,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495216,495216,For profit - Limited Liability company
495217,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495217,495217,For profit - Corporation
495218,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495218,495218,For profit - Limited Liability company
495220,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495220,495220,Non profit - Corporation
495221,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495221,495221,Non profit - Corporation
495225,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495225,495225,Non profit - Church related
495226,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495226,495226,For profit - Corporation
495227,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495227,495227,For profit - Corporation
495230,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495230,495230,For profit - Corporation
495232,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495232,495232,For profit - Corporation
495233,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495233,495233,For profit - Corporation
495234,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495234,495234,For profit - Corporation
495235,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495235,495235,For profit - Corporation
495236,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495236,495236,For profit - Corporation
495237,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495237,495237,For profit - Corporation
495240,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495240,495240,For profit - Corporation
495241,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495241,495241,For profit - Corporation
495242,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495242,495242,For profit - Corporation
495243,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495243,495243,For profit - Corporation
495244,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495244,495244,For profit - Corporation
495246,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495246,495246,For profit - Corporation
495247,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495247,495247,For profit - Corporation
495248,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495248,495248,For profit - Corporation
495249,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495249,495249,For profit - Corporation
495250,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495250,495250,For profit - Corporation
495252,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495252,495252,For profit - Corporation
495253,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495253,495253,For profit - Corporation
495254,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495254,495254,For profit - Corporation
495255,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495255,495255,For profit - Partnership
495256,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495256,495256,For profit - Corporation
495257,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495257,495257,For profit - Corporation
495258,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495258,495258,For profit - Corporation
495259,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495259,495259,For profit - Corporation
495260,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495260,495260,For profit - Corporation
495261,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495261,495261,For profit - Partnership
495262,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495262,495262,For profit - Corporation
495264,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495264,495264,For profit - Corporation
495266,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495266,495266,For profit - Corporation
495267,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495267,495267,For profit - Corporation
495268,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495268,495268,For profit - Corporation
495269,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495269,495269,For profit - Corporation
495270,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495270,495270,Non profit - Other
495272,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495272,495272,For profit - Corporation
495273,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495273,495273,For profit - Corporation
495274,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495274,495274,Government - State
495275,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495275,495275,Non profit - Corporation
495276,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495276,495276,For profit - Corporation
495277,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495277,495277,For profit - Corporation
495279,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495279,495279,For profit - Corporation
495280,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495280,495280,Non profit - Corporation
495281,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495281,495281,For profit - Corporation
495282,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495282,495282,For profit - Corporation
495283,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495283,495283,For profit - Corporation
495286,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495286,495286,For profit - Corporation
495287,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495287,495287,Non profit - Corporation
495288,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495288,495288,For profit - Corporation
495291,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495291,495291,Non profit - Corporation
495293,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495293,495293,For profit - Corporation
495294,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495294,495294,For profit - Corporation
495295,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495295,495295,For profit - Corporation
495296,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495296,495296,For profit - Corporation
495297,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495297,495297,For profit - Corporation
495299,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495299,495299,For profit - Partnership
495300,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495300,495300,For profit - Corporation
495301,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495301,495301,For profit - Corporation
495302,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495302,495302,For profit - Corporation
495303,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495303,495303,Non profit - Corporation
495305,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495305,495305,For profit - Corporation
495306,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495306,495306,For profit - Corporation
495308,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495308,495308,Non profit - Corporation
495309,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495309,495309,For profit - Corporation
495311,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495311,495311,Non profit - Church related
495312,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495312,495312,Non profit - Corporation
495315,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495315,495315,For profit - Corporation
495316,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495316,495316,Non profit - Corporation
495317,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495317,495317,For profit - Corporation
495318,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495318,495318,For profit - Corporation
495319,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495319,495319,Non profit - Corporation
495320,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495320,495320,For profit - Corporation
495321,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495321,495321,For profit - Corporation
495323,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495323,495323,For profit - Limited Liability company
495324,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495324,495324,For profit - Corporation
495325,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495325,495325,For profit - Corporation
495326,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495326,495326,For profit - Corporation
495327,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495327,495327,For profit - Corporation
495328,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495328,495328,For profit - Corporation
495330,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495330,495330,For profit - Individual
495331,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495331,495331,For profit - Corporation
495332,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495332,495332,For profit - Corporation
495333,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495333,495333,For profit - Corporation
495334,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495334,495334,For profit - Corporation
495336,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495336,495336,For profit - Corporation
495337,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495337,495337,For profit - Corporation
495338,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495338,495338,For profit - Corporation
495339,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495339,495339,For profit - Corporation
495340,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495340,495340,For profit - Corporation
495342,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495342,495342,For profit - Corporation
495343,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495343,495343,For profit - Corporation
495344,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495344,495344,For profit - Corporation
495345,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495345,495345,For profit - Corporation
495346,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495346,495346,Non profit - Church related
495347,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495347,495347,For profit - Corporation
495348,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495348,495348,For profit - Corporation
495349,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495349,495349,For profit - Corporation
495350,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495350,495350,For profit - Corporation
495352,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495352,495352,For profit - Corporation
495353,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495353,495353,For profit - Corporation
495354,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495354,495354,Non profit - Corporation
495355,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495355,495355,For profit - Corporation
495356,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495356,495356,For profit - Corporation
495357,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495357,495357,Non profit - Corporation
495358,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495358,495358,For profit - Limited Liability company
495359,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495359,495359,Non profit - Corporation
495360,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495360,495360,For profit - Corporation
495361,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495361,495361,For profit - Corporation
495362,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495362,495362,For profit - Corporation
495363,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495363,495363,Non profit - Corporation
495364,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495364,495364,Non profit - Corporation
495365,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495365,495365,Non profit - Corporation
495366,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495366,495366,Non profit - Corporation
495367,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495367,495367,For profit - Corporation
495368,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495368,495368,For profit - Corporation
495369,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495369,495369,Non profit - Corporation
495370,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495370,495370,Non profit - Corporation
495371,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495371,495371,For profit - Corporation
495372,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495372,495372,Non profit - Corporation
495373,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495373,495373,Non profit - Corporation
495374,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495374,495374,For profit - Corporation
495375,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495375,495375,For profit - Corporation
495377,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495377,495377,For profit - Corporation
495378,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495378,495378,For profit - Partnership
495379,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495379,495379,Non profit - Corporation
495380,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495380,495380,For profit - Corporation
495381,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495381,495381,Non profit - Corporation
495383,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495383,495383,Non profit - Corporation
495384,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495384,495384,Non profit - Corporation
495385,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495385,495385,Non profit - Corporation
495386,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495386,495386,For profit - Corporation
495387,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495387,495387,Non profit - Corporation
495388,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495388,495388,For profit - Corporation
495389,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495389,495389,For profit - Corporation
495390,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495390,495390,Government - City/county
495391,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495391,495391,For profit - Corporation
495392,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495392,495392,Non profit - Corporation
495393,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495393,495393,Government - State
495394,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495394,495394,For profit - Corporation
495395,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495395,495395,Non profit - Corporation
495396,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=495396,495396,For profit - Partnership
